player_id,year,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG_pct,_3P,_3PA,_3P_pct,_2P,_2PA,_2P_pct,eFG_pct,FT,FTA,FT_pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,6MOY,AS,CPOY,DEF1,DEF2,DPOY,MIP,MVP,NBA1,NBA2,NBA3,ROY
skapidm01,2024,570.0,Dmytro Skapintsev,25.0,NYK,C,2.0,0.0,2.0,0.0,25.2,0.0,0.0,0.0,,0.0,25.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0
jacksju01,2024,571.0,Justin Jackson,28.0,MIN,SF,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119.0,0,0,0,0,0,0,0,0,0,0,0,0
smartja01,2024,572.0,Javonte Smart,24.0,PHI,PG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,124.0,0,0,0,0,0,0,0,0,0,0,0,0
bridgmi01,2025,1.0,Mikal Bridges,28.0,NYK,SF,82.0,82.0,3036.0,9.7,19.3,0.5,2.7,7.6,0.354,7.0,11.8,0.594,0.57,1.6,1.9,0.814,1.2,3.1,4.2,5.0,1.2,0.7,2.2,2.1,23.6,117.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
hartjo01,2025,2.0,Josh Hart,29.0,NYK,SG,77.0,77.0,2897.0,6.9,13.2,0.525,1.4,4.3,0.333,5.5,8.9,0.618,0.579,2.7,3.5,0.776,2.8,9.9,12.6,7.8,2.0,0.5,2.7,3.4,18.0,125.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
edwaran01,2025,3.0,Anthony Edwards,23.0,MIN,SG,79.0,79.0,2871.0,12.4,27.7,0.447,5.5,13.9,0.395,6.9,13.8,0.501,0.547,7.1,8.5,0.837,1.0,6.7,7.7,6.2,1.6,0.9,4.3,2.6,37.4,115.0,112.0,0,1,3,0,0,0,0,7,0,1,0,0
bookede01,2025,4.0,Devin Booker,28.0,PHO,SG,75.0,75.0,2795.0,11.6,25.1,0.461,3.2,9.7,0.332,8.3,15.4,0.542,0.525,7.6,8.5,0.894,1.3,4.1,5.4,9.4,1.2,0.3,3.9,3.5,34.0,119.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0
hardeja01,2025,5.0,James Harden,35.0,LAC,PG,79.0,79.0,2789.0,9.4,22.9,0.41,4.1,11.8,0.352,5.2,11.1,0.472,0.501,8.9,10.2,0.874,1.0,7.1,8.1,12.1,2.1,1.0,6.0,2.9,31.8,114.0,110.0,0,1,0,0,0,0,0,10,0,0,1,0
derozde01,2025,6.0,DeMar DeRozan,35.0,SAC,SF,77.0,77.0,2768.0,11.0,23.1,0.477,1.5,4.5,0.328,9.5,18.6,0.513,0.509,6.7,7.8,0.857,0.9,4.4,5.3,6.0,1.1,0.6,1.9,2.7,30.2,120.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0
youngtr01,2025,7.0,Trae Young,26.0,ATL,PG,76.0,76.0,2739.0,9.7,23.5,0.411,3.7,11.0,0.34,5.9,12.5,0.474,0.491,8.4,9.6,0.875,0.6,3.4,4.0,15.0,1.6,0.2,6.1,2.5,31.4,114.0,119.0,0,1,4,0,0,0,0,0,0,0,0,0
herroty01,2025,8.0,Tyler Herro,25.0,MIA,SG,77.0,77.0,2725.0,11.9,25.2,0.472,4.6,12.3,0.375,7.3,13.0,0.565,0.563,5.3,6.0,0.878,0.6,6.7,7.3,7.8,1.3,0.3,3.6,1.6,33.7,117.0,115.0,0,1,0,0,0,0,0,0,0,0,0,0
anunoog01,2025,9.0,OG Anunoby,27.0,NYK,PF,74.0,74.0,2706.0,9.0,18.8,0.476,3.1,8.4,0.372,5.8,10.4,0.561,0.559,3.4,4.1,0.81,1.8,4.8,6.6,3.0,2.0,1.2,1.9,3.2,24.4,118.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
greenja05,2025,10.0,Jalen Green,22.0,HOU,SG,82.0,82.0,2697.0,11.0,25.9,0.423,4.2,11.9,0.354,6.8,14.0,0.482,0.505,4.9,6.1,0.813,0.8,6.0,6.8,5.1,1.3,0.5,3.7,2.3,31.1,110.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
braunch01,2025,11.0,Christian Braun,23.0,DEN,SG,79.0,77.0,2675.0,8.6,14.8,0.58,1.6,4.0,0.397,7.0,10.7,0.648,0.634,3.2,3.8,0.827,1.8,5.6,7.4,3.7,1.5,0.7,1.5,3.1,21.9,133.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
adebaba01,2025,12.0,Bam Adebayo,27.0,MIA,C,78.0,78.0,2674.0,10.1,20.8,0.485,1.5,4.1,0.357,8.6,16.6,0.517,0.521,4.7,6.1,0.765,3.5,10.5,14.0,6.3,1.8,1.0,3.0,3.0,26.3,115.0,110.0,0,0,0,0,0,10,0,0,0,0,0,0
zubaciv01,2025,13.0,Ivica Zubac,27.0,LAC,C,80.0,80.0,2624.0,11.1,17.7,0.628,0.0,0.0,,11.1,17.7,0.628,0.628,2.9,4.4,0.661,5.6,13.3,19.0,4.0,1.0,1.7,2.4,3.2,25.1,129.0,108.0,0,0,0,0,1,6,0,0,0,0,0,0
tatumja01,2025,14.0,Jayson Tatum,26.0,BOS,PF,72.0,72.0,2624.0,12.7,28.0,0.452,4.8,13.9,0.343,7.9,14.1,0.559,0.537,6.8,8.4,0.814,0.9,11.0,11.9,8.2,1.5,0.7,4.0,3.0,36.9,117.0,110.0,0,1,10,0,0,0,0,4,1,0,0,0
mcdanja02,2025,15.0,Jaden McDaniels,24.0,MIN,PF,82.0,82.0,2614.0,7.5,15.7,0.477,1.9,5.7,0.33,5.6,10.0,0.561,0.537,2.0,2.4,0.813,2.4,6.4,8.9,3.1,2.1,1.4,1.8,4.2,18.9,115.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0
murrake02,2025,16.0,Keegan Murray,24.0,SAC,PF,76.0,76.0,2610.0,6.8,15.4,0.444,2.9,8.4,0.343,3.9,7.0,0.566,0.538,1.1,1.3,0.833,2.7,6.8,9.5,2.0,1.1,1.3,1.1,3.5,17.7,116.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
lavinza01,2025,17.0,Zach LaVine,29.0,2TM,SG,74.0,74.0,2602.0,11.4,22.4,0.511,4.4,9.8,0.446,7.1,12.6,0.562,0.609,4.3,5.2,0.825,0.4,5.4,5.8,5.7,1.1,0.2,3.8,2.2,31.6,116.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0
lavinza01,2025,17.0,Zach LaVine,29.0,CHI,SF,42.0,42.0,1432.0,11.8,23.1,0.511,4.4,9.9,0.446,7.4,13.2,0.56,0.607,4.7,5.9,0.797,0.4,6.2,6.6,6.2,1.3,0.3,3.9,2.1,32.8,115.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
lavinza01,2025,17.0,Zach LaVine,29.0,SAC,SG,32.0,32.0,1170.0,11.0,21.4,0.511,4.3,9.7,0.446,6.6,11.8,0.564,0.611,3.8,4.3,0.874,0.4,4.3,4.7,5.1,0.8,0.1,3.6,2.4,30.0,117.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0
gilgesh01,2025,18.0,Shai Gilgeous-Alexander,26.0,OKC,PG,76.0,76.0,2598.0,15.9,30.6,0.519,3.0,8.0,0.375,12.9,22.6,0.571,0.569,11.1,12.4,0.898,1.2,5.8,7.0,9.0,2.4,1.4,3.4,3.0,45.9,129.0,107.0,0,1,8,0,0,10,0,1,1,0,0,0
portemi01,2025,19.0,Michael Porter Jr.,26.0,DEN,SF,77.0,77.0,2593.0,9.8,19.4,0.504,3.6,9.1,0.395,6.2,10.4,0.599,0.596,2.8,3.6,0.768,2.6,7.5,10.0,3.1,0.9,0.7,1.9,2.9,25.9,122.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
whitede01,2025,20.0,Derrick White,30.0,BOS,SG,76.0,76.0,2574.0,8.3,18.7,0.442,5.2,13.5,0.384,3.1,5.2,0.593,0.58,2.6,3.1,0.839,1.3,5.3,6.6,7.0,1.4,1.6,2.6,2.7,24.3,123.0,112.0,0,0,0,0,0,10,0,0,0,0,0,0
daniedy01,2025,21.0,Dyson Daniels,21.0,ATL,SG,76.0,76.0,2571.0,8.3,16.8,0.493,1.5,4.3,0.34,6.8,12.5,0.545,0.536,1.5,2.5,0.593,2.3,5.9,8.2,6.1,4.2,1.0,2.8,3.2,19.5,110.0,111.0,0,0,0,1,0,2,1,0,0,0,0,0
jokicni01,2025,22.0,Nikola Jokić,29.0,DEN,C,70.0,70.0,2571.0,14.7,25.5,0.576,2.6,6.2,0.417,12.1,19.3,0.627,0.627,6.8,8.4,0.8,3.7,12.9,16.7,13.4,2.4,0.8,4.3,3.0,38.7,133.0,111.0,0,1,2,0,0,0,0,2,1,0,0,0
reaveau01,2025,23.0,Austin Reaves,26.0,LAL,SG,73.0,73.0,2550.0,9.2,20.0,0.46,3.9,10.2,0.377,5.3,9.8,0.547,0.556,6.2,7.1,0.877,1.2,5.2,6.3,8.1,1.6,0.4,3.4,2.9,28.5,122.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
camarto01,2025,24.0,Toumani Camara,24.0,POR,PF,78.0,78.0,2548.0,6.3,13.7,0.458,2.6,6.9,0.375,3.7,6.8,0.542,0.552,1.7,2.4,0.722,3.3,5.3,8.6,3.3,2.2,1.0,2.1,4.4,16.8,117.0,115.0,0,0,0,0,1,9,0,0,0,0,0,0
siakapa01,2025,25.0,Pascal Siakam,30.0,IND,PF,78.0,78.0,2548.0,11.6,22.3,0.519,2.4,6.1,0.389,9.2,16.2,0.568,0.572,4.3,5.8,0.734,2.5,7.7,10.2,5.0,1.3,0.8,2.1,3.6,29.8,120.0,115.0,0,1,0,0,0,0,0,0,0,0,0,0
lopezbr01,2025,26.0,Brook Lopez,36.0,MIL,C,80.0,80.0,2546.0,7.5,14.7,0.509,2.6,7.1,0.373,4.8,7.6,0.636,0.599,2.2,2.6,0.826,2.1,5.5,7.6,2.7,0.9,2.8,1.6,3.2,19.8,122.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
townska01,2025,27.0,Karl-Anthony Towns,29.0,NYK,C,72.0,72.0,2517.0,12.6,24.0,0.526,2.8,6.7,0.42,9.8,17.3,0.567,0.584,6.7,8.1,0.829,4.2,14.0,18.1,4.4,1.4,1.0,3.8,4.9,34.7,122.0,110.0,0,1,0,0,0,0,0,0,0,0,1,0
carrica01,2025,28.0,Bub Carrington,19.0,WAS,PG,82.0,57.0,2458.0,5.8,14.5,0.401,2.7,7.9,0.339,3.1,6.6,0.475,0.493,1.3,1.6,0.812,0.6,6.0,6.6,7.0,1.0,0.4,2.7,3.7,15.6,104.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0
cunnica01,2025,29.0,Cade Cunningham,23.0,DET,PG,70.0,70.0,2452.0,13.4,28.6,0.469,2.9,8.2,0.356,10.5,20.4,0.515,0.521,6.1,7.3,0.846,1.1,7.2,8.3,12.5,1.4,1.0,6.1,3.8,35.9,112.0,113.0,0,1,0,0,0,0,0,7,0,0,1,0
halibty01,2025,30.0,Tyrese Haliburton,24.0,IND,PG,73.0,73.0,2451.0,9.3,19.7,0.473,4.3,11.0,0.388,5.1,8.7,0.581,0.582,3.7,4.4,0.851,0.8,4.2,5.1,13.2,2.1,1.0,2.4,1.8,26.6,131.0,115.0,0,0,0,0,0,0,0,0,0,0,1,0
whiteco01,2025,31.0,Coby White,24.0,CHI,SG,74.0,73.0,2450.0,9.7,21.4,0.453,4.1,11.1,0.37,5.6,10.2,0.544,0.55,5.3,5.8,0.902,0.5,4.7,5.2,6.3,1.3,0.3,3.4,2.9,28.8,114.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
jamesle01,2025,32.0,LeBron James,40.0,LAL,SF,70.0,70.0,2444.0,13.1,25.6,0.513,3.0,8.0,0.376,10.1,17.6,0.574,0.571,5.2,6.7,0.782,1.4,9.5,11.0,11.6,1.4,0.8,5.2,2.0,34.4,117.0,114.0,0,1,7,0,0,0,0,6,0,1,0,0
sabondo01,2025,33.0,Domantas Sabonis,28.0,SAC,C,70.0,70.0,2429.0,10.6,18.0,0.59,1.3,3.1,0.417,9.3,14.8,0.627,0.627,4.4,5.8,0.754,5.4,14.2,19.6,8.5,1.0,0.5,4.1,4.6,26.9,128.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
murraja01,2025,34.0,Jamal Murray,27.0,DEN,PG,67.0,67.0,2418.0,10.6,22.3,0.474,3.1,7.9,0.393,7.5,14.4,0.518,0.543,4.3,4.9,0.886,0.9,4.3,5.2,8.0,1.8,0.7,2.7,2.5,28.6,120.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
sengual01,2025,35.0,Alperen Şengün,22.0,HOU,C,76.0,76.0,2395.0,11.5,23.2,0.496,0.4,1.8,0.233,11.1,21.4,0.519,0.505,6.0,8.7,0.692,5.3,10.7,16.0,7.6,1.7,1.2,3.9,4.2,29.5,116.0,108.0,0,1,0,0,0,0,0,0,0,0,0,0
brookdi01,2025,36.0,Dillon Brooks,29.0,HOU,SF,75.0,75.0,2388.0,7.8,18.2,0.429,3.8,9.6,0.397,4.0,8.7,0.465,0.533,2.0,2.5,0.818,1.5,4.1,5.6,2.6,1.2,0.3,1.5,4.9,21.5,117.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
goberru01,2025,37.0,Rudy Gobert,32.0,MIN,C,72.0,72.0,2388.0,7.0,10.5,0.669,0.0,0.0,,7.0,10.5,0.669,0.669,3.8,5.6,0.674,5.5,10.7,16.2,2.6,1.2,2.1,1.8,3.8,17.9,138.0,109.0,0,0,0,0,1,13,0,0,0,0,0,0
harrito02,2025,38.0,Tobias Harris,32.0,DET,PF,73.0,73.0,2305.0,8.0,16.8,0.477,1.9,5.5,0.345,6.1,11.3,0.542,0.534,3.0,3.5,0.861,1.4,7.7,9.0,3.4,1.5,1.2,1.8,2.9,20.9,116.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
garlada01,2025,39.0,Darius Garland,25.0,CLE,PG,75.0,75.0,2301.0,11.6,24.5,0.472,4.4,11.1,0.401,7.1,13.5,0.53,0.562,4.7,5.3,0.878,1.0,3.5,4.5,10.6,1.9,0.2,4.0,3.0,32.3,121.0,115.0,0,1,6,0,0,0,0,0,0,0,0,0
brunsja01,2025,40.0,Jalen Brunson,28.0,NYK,PG,65.0,65.0,2301.0,12.6,25.9,0.488,3.3,8.6,0.383,9.3,17.3,0.539,0.551,7.9,9.7,0.821,0.6,3.5,4.0,10.2,1.3,0.2,3.5,3.0,36.4,123.0,118.0,0,1,1,0,0,0,0,10,0,1,0,0
allenja01,2025,41.0,Jarrett Allen,26.0,CLE,C,82.0,82.0,2296.0,9.5,13.4,0.706,0.0,0.1,0.0,9.5,13.3,0.712,0.706,4.2,5.8,0.718,4.5,12.2,16.7,3.3,1.6,1.5,2.0,2.7,23.1,142.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0
paulch01,2025,42.0,Chris Paul,39.0,SAS,PG,82.0,82.0,2292.0,5.3,12.3,0.427,3.0,7.8,0.377,2.3,4.5,0.514,0.547,1.8,1.9,0.924,0.7,5.5,6.2,12.8,2.2,0.5,2.7,3.2,15.2,125.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
simonan01,2025,43.0,Anfernee Simons,25.0,POR,SG,70.0,70.0,2292.0,10.2,23.9,0.426,4.6,12.6,0.363,5.6,11.3,0.496,0.521,3.7,4.1,0.902,0.5,3.5,4.0,7.1,1.3,0.1,3.0,2.5,28.6,115.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0
antetgi01,2025,44.0,Giannis Antetokounmpo,30.0,MIL,PF,67.0,67.0,2289.0,16.8,27.9,0.601,0.3,1.3,0.222,16.5,26.5,0.62,0.607,9.2,14.9,0.617,3.1,13.8,16.9,9.1,1.2,1.6,4.4,3.3,43.0,122.0,109.0,0,1,0,0,0,8,0,3,1,0,0,0
beaslma01,2025,45.0,Malik Beasley,28.0,DET,SG,82.0,18.0,2283.0,9.7,22.6,0.43,6.7,16.1,0.416,3.0,6.4,0.466,0.579,2.0,2.9,0.679,1.0,3.5,4.5,2.9,1.5,0.1,1.7,2.6,28.1,116.0,117.0,2,0,0,0,0,0,0,0,0,0,0,0
caldwke01,2025,46.0,Kentavious Caldwell-Pope,31.0,ORL,SG,77.0,77.0,2279.0,5.2,11.9,0.439,2.5,7.2,0.342,2.8,4.7,0.589,0.543,1.8,2.1,0.863,0.7,3.0,3.7,3.0,2.2,0.7,1.4,3.0,14.7,115.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
vucevni01,2025,47.0,Nikola Vučević,34.0,CHI,C,73.0,72.0,2278.0,11.3,21.3,0.53,2.6,6.6,0.402,8.6,14.7,0.587,0.592,2.5,3.1,0.805,3.6,11.4,15.1,5.2,1.2,1.1,2.4,3.3,27.6,122.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
pritcpa01,2025,48.0,Payton Pritchard,27.0,BOS,PG,80.0,3.0,2271.0,9.0,19.1,0.472,5.6,13.8,0.407,3.4,5.3,0.642,0.62,1.6,1.9,0.845,2.3,4.5,6.8,6.2,1.5,0.3,1.8,2.6,25.3,131.0,114.0,1,0,0,0,0,0,0,0,0,0,0,0
duranke01,2025,49.0,Kevin Durant,36.0,PHO,PF,62.0,62.0,2265.0,12.9,24.5,0.527,3.5,8.1,0.43,9.4,16.4,0.574,0.598,6.6,7.9,0.839,0.5,7.7,8.2,5.7,1.1,1.7,4.1,2.3,36.0,117.0,119.0,0,1,0,0,0,0,0,0,0,0,0,0
sharpsh01,2025,50.0,Shaedon Sharpe,21.0,POR,SG,72.0,52.0,2252.0,10.8,23.8,0.452,3.2,10.2,0.311,7.6,13.6,0.557,0.519,4.1,5.2,0.785,1.5,5.5,7.0,4.3,1.3,0.3,3.2,2.6,28.8,110.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
curryst01,2025,51.0,Stephen Curry,36.0,GSW,PG,70.0,70.0,2252.0,12.2,27.2,0.448,6.7,16.9,0.397,5.5,10.2,0.534,0.572,6.0,6.5,0.933,0.9,5.8,6.7,9.1,1.7,0.6,4.3,2.1,37.1,120.0,113.0,0,1,5,0,0,0,0,9,0,1,0,0
foxde01,2025,52.0,De'Aaron Fox,27.0,2TM,PG,62.0,62.0,2241.0,11.7,25.3,0.463,2.6,8.3,0.31,9.2,17.0,0.538,0.514,5.7,6.9,0.827,1.2,5.3,6.5,8.5,2.0,0.5,3.8,3.6,31.7,113.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
foxde01,2025,52.0,De'Aaron Fox,27.0,SAC,PG,45.0,45.0,1663.0,12.2,26.0,0.469,2.7,8.4,0.322,9.5,17.6,0.539,0.521,6.0,7.2,0.829,1.3,5.3,6.6,8.1,1.9,0.6,3.9,3.5,33.1,113.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
foxde01,2025,52.0,De'Aaron Fox,27.0,SAS,PG,17.0,17.0,578.0,10.5,23.4,0.446,2.2,7.9,0.274,8.3,15.5,0.535,0.493,4.9,6.0,0.819,0.8,5.4,6.1,9.7,2.1,0.4,3.4,3.8,28.0,111.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
willija06,2025,53.0,Jalen Williams,23.0,OKC,SG,69.0,69.0,2237.0,12.1,25.1,0.484,2.7,7.3,0.365,9.5,17.8,0.533,0.537,5.1,6.4,0.789,1.3,6.7,7.9,7.6,2.4,1.0,3.2,3.4,32.0,116.0,107.0,0,1,0,0,1,0,0,0,0,0,1,0
mitchdo01,2025,54.0,Donovan Mitchell,28.0,CLE,SG,71.0,71.0,2232.0,12.6,28.4,0.443,5.0,13.6,0.368,7.6,14.8,0.512,0.531,6.4,7.8,0.823,1.2,5.7,6.9,7.6,2.0,0.4,3.2,3.0,36.7,118.0,113.0,0,1,9,0,0,0,0,5,1,0,0,0
barneha02,2025,55.0,Harrison Barnes,32.0,SAS,PF,82.0,82.0,2230.0,7.5,14.8,0.508,3.4,7.8,0.433,4.1,7.0,0.591,0.622,3.5,4.3,0.809,2.1,4.6,6.7,2.9,0.8,0.3,1.1,1.6,21.9,132.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0
randlju01,2025,56.0,Julius Randle,30.0,MIN,PF,69.0,69.0,2226.0,10.1,20.8,0.485,2.4,7.0,0.344,7.7,13.9,0.555,0.542,6.0,7.4,0.806,3.2,7.6,10.8,7.2,1.0,0.4,4.3,3.9,28.5,117.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
thompam01,2025,57.0,Amen Thompson,22.0,HOU,SF,69.0,42.0,2225.0,8.5,15.2,0.557,0.5,2.0,0.275,7.9,13.3,0.599,0.575,3.7,5.4,0.684,4.2,8.1,12.3,5.8,2.1,1.9,3.0,3.7,21.2,123.0,108.0,0,0,0,1,0,5,0,0,0,0,0,0
jacksja02,2025,58.0,Jaren Jackson Jr.,25.0,MEM,C,74.0,74.0,2207.0,12.5,25.5,0.488,3.1,8.2,0.375,9.4,17.4,0.541,0.548,6.6,8.4,0.781,1.9,6.9,8.8,3.1,1.9,2.4,3.2,5.4,34.6,115.0,111.0,0,1,0,0,1,7,0,0,0,0,0,0
banede01,2025,59.0,Desmond Bane,26.0,MEM,SG,69.0,68.0,2205.0,10.4,21.5,0.484,3.5,8.8,0.392,6.9,12.6,0.548,0.565,3.7,4.2,0.894,1.3,7.5,8.8,7.8,1.7,0.6,3.6,3.5,28.0,119.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
reidna01,2025,60.0,Naz Reid,25.0,MIN,C,80.0,17.0,2200.0,9.6,20.7,0.462,3.9,10.4,0.379,5.6,10.3,0.544,0.556,2.5,3.2,0.776,2.1,8.7,10.8,4.1,1.3,1.6,2.4,4.2,25.5,115.0,110.0,5,0,0,0,0,0,0,0,0,0,0,0
jonesty01,2025,61.0,Tyus Jones,28.0,PHO,PG,81.0,58.0,2174.0,7.0,15.5,0.448,3.8,9.1,0.414,3.2,6.4,0.496,0.57,1.2,1.3,0.895,0.9,3.5,4.5,9.8,1.6,0.2,2.1,1.4,18.9,124.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0
turnemy01,2025,62.0,Myles Turner,28.0,IND,C,72.0,72.0,2174.0,8.6,17.9,0.481,3.4,8.7,0.396,5.2,9.2,0.561,0.577,4.1,5.3,0.773,2.0,8.4,10.4,2.5,1.2,3.2,2.7,4.0,24.8,113.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
mobleev01,2025,63.0,Evan Mobley,23.0,CLE,PF,71.0,71.0,2167.0,11.2,20.1,0.557,1.9,5.1,0.37,9.3,15.0,0.621,0.604,4.9,6.8,0.725,3.6,11.0,14.6,5.0,1.4,2.5,3.2,3.1,29.2,124.0,108.0,0,1,0,1,0,1,0,10,0,1,0,0
princta02,2025,64.0,Taurean Prince,30.0,MIL,SF,80.0,73.0,2166.0,5.2,11.5,0.457,3.3,7.5,0.439,2.0,4.0,0.492,0.6,0.9,1.1,0.813,0.8,5.6,6.4,3.5,1.7,0.3,1.8,3.7,14.6,114.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0
castlst01,2025,65.0,Stephon Castle,20.0,SAS,SG,81.0,47.0,2162.0,9.5,22.1,0.428,2.1,7.4,0.285,7.3,14.6,0.501,0.476,5.6,7.7,0.724,2.0,4.6,6.6,7.4,1.7,0.5,4.0,3.7,26.6,106.0,119.0,0,0,0,0,0,0,0,0,0,0,0,1
avdijde01,2025,66.0,Deni Avdija,24.0,POR,SF,72.0,54.0,2161.0,9.0,19.0,0.476,2.8,7.7,0.365,6.2,11.3,0.552,0.55,6.5,8.4,0.78,2.5,9.3,11.7,6.3,1.6,0.8,4.4,3.8,27.4,116.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
brownja02,2025,67.0,Jaylen Brown,28.0,BOS,SF,63.0,63.0,2158.0,12.0,26.0,0.463,2.7,8.3,0.324,9.3,17.7,0.529,0.515,5.7,7.5,0.764,1.9,6.6,8.6,6.6,1.7,0.4,3.8,3.6,32.5,112.0,112.0,0,1,0,0,0,0,0,0,0,0,0,0
hardati02,2025,68.0,Tim Hardaway Jr.,32.0,DET,SG,77.0,77.0,2153.0,6.2,15.2,0.406,3.8,10.2,0.368,2.4,5.0,0.484,0.529,2.8,3.2,0.855,0.4,3.7,4.1,2.7,0.8,0.2,1.1,2.1,18.9,117.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
mathube01,2025,69.0,Bennedict Mathurin,22.0,IND,SF,72.0,49.0,2149.0,8.7,19.1,0.458,2.2,6.4,0.34,6.6,12.6,0.519,0.516,6.2,7.4,0.831,1.9,6.6,8.6,3.0,1.1,0.5,3.0,3.6,25.9,110.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0
dinwisp01,2025,70.0,Spencer Dinwiddie,31.0,DAL,PG,79.0,30.0,2136.0,6.4,15.4,0.416,2.5,7.4,0.334,4.0,8.1,0.492,0.496,4.4,5.5,0.802,0.4,4.3,4.7,7.9,1.6,0.4,2.3,2.7,19.7,116.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0
barnesc01,2025,71.0,Scottie Barnes,23.0,TOR,PF,65.0,65.0,2134.0,10.7,24.0,0.446,1.7,6.3,0.271,9.0,17.7,0.508,0.482,5.1,6.8,0.755,2.5,8.9,11.3,8.5,2.1,1.4,4.2,2.5,28.2,107.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
chrisma02,2025,72.0,Max Christie,21.0,2TM,SG,78.0,36.0,2127.0,5.8,13.5,0.427,2.6,7.2,0.366,3.1,6.3,0.496,0.525,3.0,3.5,0.855,0.9,5.0,5.9,3.4,1.5,0.7,2.0,2.6,17.2,111.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
chrisma02,2025,72.0,Max Christie,21.0,LAL,SG,46.0,25.0,1154.0,5.5,12.3,0.444,2.6,6.9,0.368,2.9,5.3,0.544,0.549,3.2,3.7,0.851,1.1,4.2,5.2,2.8,1.5,0.9,1.7,3.1,16.6,117.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
chrisma02,2025,72.0,Max Christie,21.0,DAL,SG,32.0,11.0,973.0,6.2,15.0,0.411,2.7,7.5,0.364,3.4,7.5,0.457,0.502,2.8,3.2,0.862,0.6,6.1,6.7,4.0,1.4,0.5,2.4,2.1,17.8,106.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
giddejo01,2025,73.0,Josh Giddey,22.0,CHI,PG,70.0,69.0,2117.0,8.2,17.6,0.465,2.3,6.1,0.378,5.9,11.5,0.512,0.531,3.9,4.9,0.781,2.8,9.7,12.5,11.1,1.9,1.0,4.5,2.7,22.5,115.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
vanvlfr01,2025,74.0,Fred VanVleet,30.0,HOU,PG,60.0,60.0,2111.0,6.6,17.5,0.378,3.7,10.6,0.345,3.0,6.9,0.43,0.483,2.6,3.2,0.81,0.7,4.4,5.1,7.7,2.2,0.6,2.0,3.2,19.5,117.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
