player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
garubus01,549.0,Usman Garuba,21.0,GSW,PF,6.0,0.0,18.0,2.0,12.0,0.167,0.0,2.0,0.0,2.0,10.0,0.2,0.167,2.0,4.0,0.5,6.0,8.0,14.0,2.0,2.0,6.0,4.0,4.0,6.0,
greenda02,550.0,Danny Green,36.0,PHI,SG,2.0,0.0,18.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,
willial06,551.0,Alondes Williams,24.0,MIA,SG,7.0,0.0,16.0,4.5,18.0,0.25,0.0,9.0,0.0,4.5,9.0,0.5,0.25,2.3,2.3,1.0,0.0,2.3,2.3,0.0,0.0,2.3,4.5,4.5,11.3,
jeromty01,552.0,Ty Jerome,26.0,CLE,SG,2.0,0.0,15.0,4.8,9.6,0.5,0.0,2.4,0.0,4.8,7.2,0.667,0.5,0.0,0.0,,2.4,0.0,2.4,7.2,0.0,0.0,2.4,4.8,9.6,
wilsodj01,553.0,D.J. Wilson,27.0,PHI,PF,2.0,0.0,15.0,9.6,14.4,0.667,4.8,4.8,1.0,4.8,9.6,0.5,0.833,0.0,0.0,,2.4,2.4,4.8,4.8,0.0,4.8,0.0,2.4,24.0,
flaglad01,554.0,Adam Flagler,24.0,OKC,SG,2.0,0.0,14.0,2.6,18.0,0.143,2.6,15.4,0.167,0.0,2.6,0.0,0.214,0.0,0.0,,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,7.7,
funkan01,555.0,Andrew Funk,24.0,CHI,SG,5.0,0.0,13.0,0.0,11.1,0.0,0.0,8.3,0.0,0.0,2.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,0.0,
jacksqu01,556.0,Quenton Jackson,25.0,IND,PG,3.0,0.0,11.0,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,0.0,6.5,6.5,1.0,0.0,13.1,13.1,6.5,3.3,0.0,0.0,3.3,6.5,
primojo01,557.0,Joshua Primo,21.0,LAC,SG,2.0,0.0,10.0,3.6,10.8,0.333,0.0,3.6,0.0,3.6,7.2,0.5,0.333,0.0,0.0,,3.6,0.0,3.6,0.0,0.0,3.6,14.4,0.0,7.2,
petrufi01,558.0,Filip Petrušev,23.0,2TM,C,3.0,0.0,10.0,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,0.5,3.6,7.2,0.5,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,10.8,
petrufi01,558.0,Filip Petrušev,23.0,PHI,C,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,
petrufi01,558.0,Filip Petrušev,23.0,SAC,C,2.0,0.0,7.0,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,0.5,5.1,10.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,15.4,
